"","Mean_Age","SD_Age","Prop_Male","MeanZ","SDZ","MeanB","SDB","MeanP","SDP","chart","EstMeanZ_p_cdf","EstSDZ_p_cdf","EstMeanZ_p_samp","EstSDZ_p_samp","EstMeanZ_p_opt_dist","EstSDZ_p_opt_dist","EstMeanZ_p_opt_samp","EstSDZ_p_opt_samp","ConvergeP","NaiveP","NaiveP_SD","EstMeanZ_b_samp","EstSDZ_b_samp","EstMeanZ_b_opt_dist","EstSDZ_b_opt_dist","EstMeanZ_b_opt_samp","EstSDZ_b_opt_samp","ConvergeB","Num_ZAdjB","NaiveB","NaiveB_SD"
"9",137.793143925341,44.6813107840137,0.505,-1.17019549298569,2.65029703724471,16.3555611250332,3.97067432153386,0.369241891589463,0.375955714398444,"IOTF",-0.786967144016128,2.13453064965641,-0.803748699937161,2.07031054292353,-0.740000000000001,1.898,-0.683793417115939,1.93049509814808,"Y",-0.333861884040542,-0.316119997303441,-1.1708815241889,2.74925122245365,-1.07595135557691,1.70509176004467,-0.989716997574425,1.74434526486916,"Y",0,-0.346806304423042,-43.1394626318416
"10",140.88001567381,45.3309421877706,0.495,-1.4032263164465,2.47434955245611,15.8842772409421,3.33691772808025,0.316502036647354,0.352528077191694,"IOTF",-1.05593396640962,1.9723444797708,-1.09435428783743,1.95982493785692,-1.008,1.792,-0.971786453028394,1.83322482078833,"Y",-0.477502876112965,-0.378504092183176,-1.29762997777658,2.49027341381966,-1.26655803771584,1.61934783785152,-1.22307095288069,1.65408824486024,"Y",0,-0.659027029859415,-49.4103906861342
"11",137.963122218694,46.2826833295945,0.47,-1.06653716131353,2.62198212661461,16.5143333953513,3.77393146167692,0.393194402583481,0.391792262724964,"IOTF",-0.699270271268824,2.37865018488918,-0.70651234616421,2.23804663280989,-0.754000000000001,2.11999999999999,-0.615679298001676,2.160014960087,"Y",-0.271002895648235,-0.27465081087039,-0.954268446934285,2.50913252020487,-0.928789543891355,1.64392156729901,-0.859759992131751,1.62965265467965,"Y",0,-0.350354550287739,-40.4929548214237
"12",136.60132277593,44.0068630882552,0.485,-1.06604667686527,2.07446867897097,16.1440300733165,3.31570299916713,0.334295400535688,0.354484742991948,"IOTF",-0.921324061806346,1.90578239864245,-0.968413260518375,1.85901094454512,-0.910000000000001,1.814,-0.858163656925739,1.77394056960724,"Y",-0.428082851801622,-0.373240459509428,-1.05776391232436,2.37555729131149,-1.06672520430964,1.47361334909,-0.994816241127404,1.54562127199463,"Y",0,-0.528184692005876,-49.9175128230792
"13",144.114672898748,44.8841689684883,0.445,-1.25836382576581,2.47566549006402,16.2797848142984,3.60179910758621,0.342794977608088,0.367833040734887,"IOTF",-0.945302089940852,2.10998662093155,-0.956696686332295,2.04420719855704,-0.862000000000001,2.022,-0.88642039904792,2.01815809078023,"Y",-0.404847031715539,-0.337598090334737,-1.11937733532466,2.48562908537154,-0.975872167375639,1.6198505015513,-1.01406801376306,1.58175499733375,"Y",0,-0.618756736725623,-43.7715408222489
"14",138.199105578787,43.8740424567692,0.51,-0.836260444422781,2.34802294631274,16.7621369185459,3.60112488447388,0.411184928089755,0.384795384325314,"IOTF",-0.531616498691392,2.14651731067138,-0.513891285008435,2.0543685125268,-0.444,2.004,-0.475703130001972,2.03738755750156,"Y",-0.224497957319914,-0.292910230756726,-0.79837949158853,2.34047109573432,-0.748107641128852,1.46803440711256,-0.705140318628545,1.47705387992406,"Y",0,-0.149242418163269,-51.0740794079667
"15",137.641063493541,45.5480398426222,0.54,-0.78703498460496,2.17478071702539,16.7786063462855,3.6849696770077,0.379856431776969,0.358315068687035,"IOTF",-0.624653853054107,1.78072838917151,-0.660904812421753,1.75874783889237,-0.66,1.686,-0.551220380266324,1.69023648250239,"Y",-0.305857871261469,-0.362966194737741,-0.768527457642531,2.35886530263735,-0.671288890509027,1.58785367430777,-0.687685732059026,1.5838562296113,"Y",0,-0.141497706018291,-49.0939885439043
"16",139.371762126284,45.5797630309398,0.535,-0.747578382841339,2.06288566079222,16.7962855628115,3.40777185587245,0.391549928225426,0.361089596487711,"IOTF",-0.563819110835144,1.78743757977966,-0.591097954441215,1.74181816050256,-0.56,1.69,-0.531130183343958,1.70979414499394,"Y",-0.27528165623253,-0.35554786515789,-0.673342190134895,2.20678741992788,-0.58748404070399,1.42687900496681,-0.597486509693568,1.36703640187338,"Y",0,-0.133205764467848,-56.1228315006901
"17",139.039418587326,46.7378968667172,0.53,-0.753673880670592,2.09997560940666,16.8169536211517,3.36487073855048,0.407990044567166,0.375291733887212,"IOTF",-0.514841244286687,1.97338287607035,-0.537625730720209,1.90612355012897,-0.396,1.87,-0.461185531407709,1.91434927521086,"Y",-0.232718388651218,-0.317870108101713,-0.627355737851776,2.18527318495008,-0.62408670814182,1.38149491634298,-0.578191897914,1.43182200933515,"Y",0,-0.12354032995197,-57.3446903255134
"18",137.345227847812,44.500826688267,0.525,-0.718002551000701,2.49195901848515,17.0428883874758,3.65861862446254,0.44048014063112,0.395776838004866,"IOTF",-0.376054933079022,2.30348621364793,-0.394610117514041,2.17395749517665,-0.48,2.23799999999997,-0.31508123799419,2.10771093616846,"Y",-0.149751999217673,-0.264293620061762,-0.582905856815838,2.29893353473952,-0.560606867877142,1.43929753643719,-0.544592953149661,1.43163751834276,"Y",0,-0.0198373495150959,-49.7037671558773
"19",134.099249030622,47.2539751537282,0.485,-0.366153076691587,2.07659583075869,17.372942968881,3.54554785617969,0.476755361389217,0.375287797098714,"IOTF",-0.122973693399024,1.85727151914213,-0.0808593256644418,1.78570749899849,-0.11,1.756,-0.123591228819488,1.78489410950242,"Y",-0.0582986751761429,-0.317880487533909,-0.324940886276582,2.1528402399774,-0.282598609982623,1.31150479054392,-0.27011785082727,1.32836552174471,"Y",0,0.16666279494783,-45.1781792295414
"20",138.020107841212,45.7438595623475,0.48,-0.398810842209756,1.86307266130696,17.3503510512169,3.40427932495926,0.452221288977352,0.362493176950495,"IOTF",-0.235852520017359,1.69104997441257,-0.259478331469677,1.6570318788781,-0.176,1.638,-0.204145607148245,1.63573558044833,"Y",-0.120051214536355,-0.351802539526293,-0.329513824813256,2.0608320942891,-0.312621041753836,1.1783639400714,-0.316611922921052,1.21679350843059,"Y",0,0.0171564537902102,-47.8514318043468
