"","Mean_Age","SD_Age","Prop_Male","MeanZ","SDZ","MeanB","SDB","MeanP","SDP","chart","EstMeanZ_p_cdf","EstSDZ_p_cdf","EstMeanZ_p_samp","EstSDZ_p_samp","EstMeanZ_p_opt_dist","EstSDZ_p_opt_dist","EstMeanZ_p_opt_samp","EstSDZ_p_opt_samp","ConvergeP","NaiveP","NaiveP_SD","EstMeanZ_b_samp","EstSDZ_b_samp","EstMeanZ_b_opt_dist","EstSDZ_b_opt_dist","EstMeanZ_b_opt_samp","EstSDZ_b_opt_samp","ConvergeB","Num_ZAdjB","NaiveB","NaiveB_SD"
"27",137.483599692844,45.5073421346521,0.48,-0.792671455472216,1.00496862923266,16.2414398653668,2.58638213864091,0.289047858016725,0.256877785763688,"IOTF",-0.792040976124229,1.01393715488531,-0.815630639122217,1.05332996676333,-0.734000000000001,0.916,-0.741284862531019,0.932469010329532,"Y",-0.556168434004558,-0.653001096646571,-0.798446337693335,1.856425788554,-0.797327902274934,1.05301535622274,-0.78410178016081,1.05356572742552,"Y",0,-0.480439775390207,-73.8244034519712
"28",137.577622574014,44.767989197193,0.53,-1.0197274958701,1.00949048042638,15.8218546018534,2.53923551522262,0.236409792166717,0.230713122929978,"IOTF",-1.00136700380026,0.972434265867959,-1.03267128501633,1.02401082315528,-0.960000000000001,0.934,-0.960368152216337,0.920802641228185,"Y",-0.71789896786229,-0.736500364447954,-1.10241847392759,1.92355887562597,-1.0205559706411,1.10149072497555,-1.04162287652017,1.11784199740945,"Y",0,-0.626084119265031,-91.8012611527537
"29",133.036571433842,42.8497885870392,0.48,-0.765549589215685,1.03378425148639,16.1067965825592,2.42242394137833,0.293185708389,0.256372634136455,"IOTF",-0.769889483032962,1.0010740210148,-0.79961480649733,1.03349797936202,-0.736000000000001,1.012,-0.739330606157685,0.973807444175664,"Y",-0.544101807417335,-0.654569031547884,-0.825229283195781,1.79819990591229,-0.785974385004208,1.03897722852977,-0.837382477881494,1.00558494595794,"Y",0,-0.397983090207114,-83.156084908101
"30",139.462217703047,44.1642581761108,0.535,-0.833439910826053,0.947597869592443,16.1142476679613,2.25471980928729,0.269772147758637,0.249027562962921,"IOTF",-0.870520404332086,1.00666740288722,-0.888298625571343,1.04493441670274,-0.828000000000001,0.982,-0.823064474457141,0.955085115223133,"Y",-0.613502249965983,-0.677553045587406,-0.843274902425629,1.67335966069419,-0.792415994594687,0.831340715033098,-0.826589300691874,0.816543404732987,"Y",0,-0.470143233891249,-111.565597658061
"31",134.809417972639,45.1364120954791,0.52,-0.814719953416447,0.992328690677181,16.0797220749902,2.4823638617607,0.280092869549939,0.253608967837414,"IOTF",-0.829081352373131,1.01260597252565,-0.847369399468166,1.0515969019291,-0.786000000000001,0.958,-0.796389117454205,0.981893065965168,"Y",-0.582565643797356,-0.663175851393979,-0.871135814281345,1.84359843134196,-0.80214907302899,0.956449751259612,-0.848114412401969,0.951059628386173,"Y",0,-0.374891528498289,-97.0791761979499
"32",132.705520990002,44.7967891212188,0.525,-0.716526843173368,0.929044946616401,16.1725875881429,2.55311999928181,0.301004146538404,0.245361060196816,"IOTF",-0.706667189810046,0.914386139802235,-0.730050703045376,0.938807128740276,-0.66,0.872,-0.668831548161585,0.867830650082675,"Y",-0.521514663902355,-0.68916073930599,-0.800612703932729,1.85836283543563,-0.783742343950001,1.06710625105801,-0.797667923121533,1.05896877018611,"Y",0,-0.327003858654584,-92.6336819027574
"33",133.594461150602,45.768581341043,0.485,-0.716191278995568,0.974959471906089,16.2480251514465,2.46592714026639,0.303583363315492,0.255412449096263,"IOTF",-0.717280621210728,0.972862695240403,-0.738185213255744,0.996690091519217,-0.684,0.914,-0.683867104235034,0.934417327241897,"Y",-0.514121957600031,-0.657553786851241,-0.755797040556212,1.78107957293196,-0.607338956320883,0.910759262112485,-0.604030997798812,0.89559491821133,"Y",0,-0.329567097184187,-80.864475120899
"34",142.722779615703,42.8696351348524,0.52,-0.696361171537072,0.997677339912995,16.5335807445042,2.50190896913854,0.314338587669795,0.266675665421895,"IOTF",-0.693173966710729,1.02694490812147,-0.700393163093416,1.04405056902726,-0.698000000000001,0.984,-0.654443663707024,0.968116644261566,"Y",-0.483589574237317,-0.62289833714004,-0.669454266392138,1.72297228392772,-0.648743020630568,1.01255606745915,-0.629194152965511,1.01429517261644,"Y",0,-0.376222403746117,-93.2023190622756
"35",130.223254173053,44.0103084883992,0.515,-0.567402614591366,1.03316718484422,16.3380569847145,2.5108924869064,0.348302943156798,0.275750812933375,"IOTF",-0.559242241122154,1.02820946044365,-0.579860354868243,1.05535435183252,-0.518,0.962,-0.53101260698396,0.971008479783433,"Y",-0.389906230827742,-0.595511482729974,-0.702852238978005,1.83515306101986,-0.580746207485456,0.993143742767282,-0.572435530265089,0.996547189184543,"Y",0,-0.243416831046118,-95.2477726753937
"36",137.973405941944,45.7675679487741,0.49,-0.55819371013244,0.990251171814772,16.7139338650238,2.62130980899356,0.344584637913307,0.275325483037727,"IOTF",-0.574577075061874,1.03128387948945,-0.603965613988454,1.05055583093299,-0.568,0.978,-0.56076686236706,0.988604803357067,"Y",-0.399982677114349,-0.596784951814472,-0.515612754852259,1.76751421396478,-0.437252877230705,0.882762371393084,-0.431481506295657,0.911662000823745,"Y",0,-0.25850016531217,-72.3008577103835
"37",135.271649575629,44.1402162108761,0.435,-0.574173856043132,1.04311854635694,16.5165969080374,2.70095742481854,0.346560592885898,0.27456285017381,"IOTF",-0.564521222386901,1.02294938859753,-0.569621668396222,1.04306289564248,-0.51,0.97,-0.531244586597908,0.975108716851382,"Y",-0.394622933650494,-0.599070758495097,-0.650502494794638,1.85888192738001,-0.463540559230282,0.98731728763211,-0.49431345958101,0.945879389979855,"Y",0,-0.349297605013177,-69.006611828729
"38",137.984211997306,44.3035337949022,0.515,-0.458118610194547,1.04344466923818,16.8432481919686,2.70694152737271,0.370926893933733,0.286468774973636,"IOTF",-0.48203213387039,1.06838275372526,-0.495846773924364,1.08206592656878,-0.498,1.002,-0.450203616965305,1.01876860117312,"Y",-0.329399444157522,-0.563730510344547,-0.499988507488161,1.7752719628745,-0.414920678841214,1.0037343011263,-0.408782833681424,0.952700818976572,"Y",0,-0.111287605767522,-82.5914916972523
