"","Mean_Age","SD_Age","Prop_Male","MeanZ","SDZ","MeanB","SDB","MeanP","SDP","chart","EstMeanZ_p_cdf","EstSDZ_p_cdf","EstMeanZ_p_samp","EstSDZ_p_samp","EstMeanZ_p_opt_dist","EstSDZ_p_opt_dist","EstMeanZ_p_opt_samp","EstSDZ_p_opt_samp","ConvergeP","NaiveP","NaiveP_SD","EstMeanZ_b_samp","EstSDZ_b_samp","EstMeanZ_b_opt_dist","EstSDZ_b_opt_dist","EstMeanZ_b_opt_samp","EstSDZ_b_opt_samp","ConvergeB","Num_ZAdjB","NaiveB","NaiveB_SD"
"31",133.492399700568,45.19508828078,0.415,-0.372878532019594,3.49246691443925,19.027190591522,6.8691765437535,0.532355446755904,0.411863415572003,"IOTF",0.232022600448149,2.67701805793535,0.25664199483614,2.4166440023481,0.154,2.42999999999995,0.129934446805175,2.47400320579583,"Y",0.0811921950301532,-0.222754179860477,-0.427161524989414,3.61338441264568,-0.0585774897548919,2.28929006554365,-0.127801531829987,2.17671948537388,"Y",0,0.766700222356625,-13.8876009062095
"32",136.731277206209,42.0173821234265,0.435,-0.87268497849381,4.00460785549773,18.7967687779036,7.6557972146655,0.490794660378602,0.432228358760836,"IOTF",-0.082841499658377,3.44778511481342,-0.129918954334052,2.94885158874991,-0.002,3.02599999999989,-0.019504185111487,3.12391471917529,"Y",-0.0230764125206548,-0.170703745570068,-0.955824700852079,4.35804837306674,-0.47114409818002,2.79658292733764,-0.552124798542464,2.67483683597449,"Y",0,0.559642192425224,-11.2772048532587
"33",139.968906524009,44.27162950206,0.55,-0.38625651925093,3.35268049222878,19.1176724623386,6.30501394422306,0.555328654251845,0.420227085580121,"IOTF",0.444487936720114,3.03408273349955,0.418979833331636,2.69030312408049,0.36,2.9119999999999,0.457567724251255,2.95372824562705,"Y",0.139135986716507,-0.201312574051267,-0.153811664858174,3.14294995526808,0.0353429523402455,2.09476119672033,-0.0454090534025465,2.00764387919217,"Y",0,0.788705262432844,-18.4008625431479
"34",145.524571859054,45.2163759250193,0.485,-0.422051382958114,3.30126735372733,19.6441526634463,7.02321042335232,0.546016815936175,0.415250563950889,"IOTF",0.345799338376844,2.81913346059846,0.333472782495738,2.54148165646958,0.236,2.64599999999993,0.287372901946767,2.61240070739918,"Y",0.115604030906694,-0.21405889748798,-0.242176450964477,3.3926794195137,0.234255857930576,2.00911342953047,0.138537891106457,1.93688507356882,"Y",0,0.703462559922475,-13.7207762874626
"35",140.628191325101,45.1734401119127,0.485,-0.463341613278974,3.34674180245226,19.2866940895304,6.98737602542386,0.52733318542037,0.421808879242021,"IOTF",0.21767181721495,3.01293065892044,0.179550650775537,2.69470063352144,0.31,2.71999999999992,0.214316285393775,2.6763401163432,"Y",0.0685678266817764,-0.197268078081707,-0.366740394890581,3.51234372188148,0.027397301491992,2.11511915890224,0.0162308636767459,2.05101914345658,"Y",0,0.720959866693619,-13.5853905265216
"36",134.989786811373,46.164210265424,0.465,-0.245004838128858,3.29398723779714,19.3953042986202,6.74687057867484,0.528792541562219,0.425282557403952,"IOTF",0.239238226010169,3.15736879156186,0.269772108822087,2.78020035765357,0.056,3.08199999999988,0.189879665409629,3.08015948140232,"Y",0.0722349686699735,-0.18839742921142,-0.172278721135539,3.3638476202014,0.214429970500608,2.24185268036873,0.036211807605491,2.16783769764252,"Y",0,0.883130101399737,-14.394941119783
"37",140.848822856555,44.7205022761444,0.53,-0.032186854715843,3.11897819161791,19.9727164485315,6.76131210115103,0.584475949320205,0.404103516810281,"IOTF",0.596166485731549,2.60914329075794,0.58717963910563,2.38369153704687,0.548,2.42399999999995,0.513033452404254,2.41834364950613,"Y",0.213357533319337,-0.242739722291363,0.0781592349926976,3.14619067853803,0.365654399566842,1.80597612689983,0.374402654705419,1.72433106251859,"Y",0,1.06039061553979,-15.9879408213519
"38",137.960890389425,44.6071320050325,0.49,-0.407100830617806,3.56601763647613,19.3221431288351,6.66373525434958,0.549638698390765,0.423807698501226,"IOTF",0.413308930922572,3.15861793926384,0.397109704551281,2.79612950016101,0.298,2.84199999999991,0.30110847048477,2.836164427459,"Y",0.12474857149862,-0.19216188988182,-0.214827514798546,3.33463720135747,0.0684707536915607,2.33331563515884,-0.0465961841421194,2.12391755362738,"Y",0,0.732243305097464,-14.9102660849408
"39",139.435074742371,45.3320056265879,0.55,0.133148215283956,2.79953192095126,20.1797996748009,6.46947219073229,0.597428735459861,0.396714440080794,"IOTF",0.655372643933031,2.46118928320919,0.631773742998482,2.31029127451293,0.486,2.32799999999996,0.573051253704381,2.34628348273876,"Y",0.246697257626287,-0.261860647208977,0.28687859303141,2.87717528914581,0.546602690559557,1.73591518324218,0.496814396517038,1.70362386313253,"Y",0,1.12177527170903,-17.4808050122026
"40",139.101700205365,42.1485635743231,0.53,-0.0578582382020317,2.88303945579176,19.7702701880977,6.88084776630348,0.562857366057395,0.410255058994201,"IOTF",0.45691542839291,2.70922762385147,0.422468101539193,2.45780735384914,0.182,2.58599999999994,0.402275944359181,2.58233239597339,"Y",0.158217685982367,-0.22688891996012,-0.141278073843423,3.27969787705817,0.322837321144131,1.81119991079423,0.244054497209613,1.79539614328344,"Y",0,0.998781596859314,-15.4230121411622
"41",140.95318242365,45.0052336736788,0.575,0.063974712787403,3.00588502736924,20.1112945681323,6.69190563599758,0.589395164770603,0.4024903808563,"IOTF",0.62627543557402,2.58454710606559,0.603970777327167,2.36484744850922,0.436,2.60999999999993,0.525300482765726,2.51421747101316,"Y",0.225989392543342,-0.246906272666308,0.190430286543332,2.98001240824394,0.519506420202245,1.85652694597386,0.377993082885111,1.83952064497636,"Y",0,1.10164803483925,-16.3278782277639
"42",144.71520485573,44.26836628066,0.495,0.0192483370267804,3.36496904938956,20.5716489086723,7.23032378954952,0.583381389832463,0.415815943063402,"IOTF",0.66617677504911,3.0017737168665,0.614479690186676,2.67170337831311,0.46,2.84199999999991,0.550836266127423,2.78599987698012,"Y",0.210551552352395,-0.212609083106807,0.225385528189001,3.0665442211343,0.46082283911345,2.0110332932651,0.428433786571928,1.92932840041077,"Y",0,0.977212654736901,-12.957009845701
